epoch,capsnet_acc,capsnet_loss,decoder_loss,loss,val_capsnet_acc,val_capsnet_loss,val_decoder_loss,val_loss
0,0.9850666772325833,0.021681687861370542,0.03537290071758131,0.03554786460474133,0.9916000062227249,0.015838831309229136,0.0398956361413002,0.031477920170873405
1,0.9880166766047478,0.01675302777827407,0.030510941216101248,0.028713316411400836,0.9903000062704086,0.012544215490343048,0.035082640703767536,0.026296610264107585
2,0.990083341896534,0.013303401964949444,0.02733772081633409,0.024019788200967014,0.9926000064611435,0.009612080133520067,0.032615123353898524,0.022397208055481316
3,0.9913000077009201,0.011331251815039044,0.025330294373755655,0.021260726965653398,0.9936000055074692,0.008857969238888472,0.03051947694271803,0.020821603862568736
4,0.9928666732708613,0.00994030740771753,0.023663191189989448,0.01921627811777095,0.9934000051021576,0.007396693209884688,0.028659345973283054,0.018631156450137496
5,0.9930333398779233,0.008887811586027965,0.022179146685327094,0.017582036855941018,0.9934000062942505,0.007738501467974857,0.02770149689167738,0.018597488002851607
6,0.994383338590463,0.0077365317317890005,0.02097014555707574,0.015956828555402657,0.9941000056266784,0.007905833718250505,0.025984739344567062,0.018091851286590098
